SALES ,CLICKS,IMPS,Avg POS
0,3,87,7.7
0,3,51,8.3
0,1,43,9.4
0,2,45,7.4
0,5,86,8.7
0,1,93,7.4
0,4,112,7.6
0,3,121,8.5
0,3,84,8.6
0,3,111,7.4
0,4,123,6
0,3,147,5.5
0,3,154,5.5
0,3,134,5.1
0,4,129,6.8
0,4,147,6
0,4,119,5.7
0,5,168,4.7
0,2,111,4.7
0,8,211,4.9
0,3,202,6.1
0,3,119,5.6
0,2,78,5
0,1,1,11
0,1,15,7.1
0,1,1,6
0,1,5,7
0,1,8,4.4
0,1,3,8.7
0,1,1,12
1,1,3,10
0,1,9,9.7
0,1,6,14.5
0,2,14,6.4
0,2,10,7.5
0,1,2,13.5
0,1,5,32.8
1,126,258,1
1,111,218,1
1,82,196,1
1,120,262,1
1,140,282,1
1,132,306,1
1,89,314,1
1,142,340,1
1,159,308,1
1,149,305,1
1,152,296,1
1,116,268,1
1,116,242,1
1,140,283,1
1,133,292,1
1,124,291,1
1,119,281,1
1,116,260,1
1,117,249,1
1,127,265,1
1,126,312,1
1,108,245,1
1,108,249,1
1,141,366,1
1,139,349,1
1,125,355,1
1,142,354,1
1,148,315,1
1,144,321,1
1,150,288,1
1,136,285,1
1,127,257,1
1,125,245,1
1,118,263,1
1,79,290,1
1,129,286,1
1,81,178,1
1,87,170,1
1,126,246,1
1,122,279,1
1,136,255,1
1,110,276,1
1,106,233,1
1,99,200,1
1,81,171,1
1,149,287,1
1,124,270,1
1,124,309,1
1,120,280,1
1,100,294,1
1,112,254,1
1,151,338,1
1,117,264,1
1,107,297,1
1,118,268,1
1,173,428,1
1,152,333,1
1,129,294,1
1,131,266,1
1,130,294,1
1,124,270,1
1,124,296,1
1,141,304,1
1,129,310,1
1,146,273,1
1,126,302,1
1,126,274,1
1,124,296,1
1,144,304,1
1,102,295,1
1,118,282,1
1,89,218,1
1,86,219,1
1,108,251,1
1,132,354,1
1,116,277,1
1,96,261,1
1,114,252,1
1,69,144,1
1,79,209,1
1,128,487,1
1,100,266,1
1,116,295,1
1,125,312,1
1,124,314,1
1,85,208,1
1,91,239,1
1,127,380,1
1,132,297,1
1,94,278,1
0,3,5,1.4
0,1,1,2
0,1,4,1.5
0,1,7,1.4
0,1,4,1.5
0,1,1,1
0,1,4,1
0,1,4,1
1,1,7,1
0,1,5,1
0,1,1,1
0,2,12,4.3
0,1,14,5.4
0,3,16,4.6
0,1,36,5.4
0,1,32,5.4
0,1,44,5.6
0,1,58,5.6
0,1,44,4.8
0,1,20,4.8
0,1,17,4.6
0,1,26,5
0,4,71,1.3
0,1,67,1.4
0,1,75,1.4
0,2,147,1.3
0,1,61,1.3
0,1,150,1.4
0,1,105,1.3
0,1,95,1.2
0,2,162,1.5
0,1,72,3.3
0,1,152,1.9
0,1,97,2.1
0,1,99,2
0,1,116,1.9
0,1,119,1.2
0,1,133,2.9
0,1,97,2.2
0,40,3109,10.4
1,65,3291,9.8
0,55,3487,9.6
0,44,3229,10.4
1,49,3906,10.3
0,35,2791,11.8
1,46,2631,11.8
0,33,1553,10.9
0,54,2705,10.7
1,36,2892,10.8
0,60,3276,10.5
1,43,2663,10.5
0,40,2400,10.8
0,33,2513,10.8
0,41,2793,13.3
0,42,2500,10.6
0,55,2966,10.2
0,38,2504,10.1
1,45,2641,9.6
0,38,2348,10.3
1,38,2570,10.8
1,149,6913,6.4
1,82,4806,8.2
1,39,2196,10.7
0,82,4672,8.4
0,54,4628,8.7
0,85,4388,8.3
0,72,3813,8.6
1,39,2809,8.8
0,42,2706,9.8
0,57,2675,9.1
0,52,3095,9.6
0,48,2807,9.6
0,46,2911,10.2
0,39,2858,11.2
1,55,2849,10.5
0,42,2598,10
0,47,2602,9.8
0,45,2892,11.1
0,39,3114,12.7
0,37,2928,13.7
0,28,2346,15.2
1,27,2239,16
1,62,3225,9.8
0,47,3015,10
1,79,3799,10.4
1,106,4863,9.6
0,57,2590,10.8
0,42,2307,11.1
1,34,1921,12.3
1,72,2594,10.3
0,15,554,10.2
0,87,4478,9.9
0,71,3459,10.7
0,48,2911,10.9
0,47,2612,12.1
0,30,1786,13.9
0,53,2393,12.3
0,64,2878,10.8
0,50,2269,11.3
0,5,191,29.9
0,3,244,22.8
0,2,133,31.3
0,1,235,21.6
0,3,342,23
0,3,338,19.1
0,2,233,20.2
0,1,209,17.3
0,1,169,23.7
0,4,208,18.4
0,3,218,18.3
0,3,243,17.8
0,3,257,21.3
1,4,339,16.9
0,3,291,15.9
0,2,286,14.7
0,1,359,14.7
0,1,369,20
0,4,288,14.5
0,2,300,15.5
0,2,239,15.3
0,2,220,16
0,2,253,12.6
0,2,276,14.8
0,2,256,15.4
0,1,23,6.5
0,2,34,6
0,2,67,5.6
0,2,69,5
0,1,26,5.3
0,4,49,5.4
0,3,43,5.2
0,1,24,5.4
0,1,67,5.4
0,2,54,5
0,2,30,5.7
0,1,39,5.7
0,1,29,6.6
0,1,26,5.3
0,1,61,6.2
0,1,66,7.6
0,1,42,6.4
0,1,37,6.3
0,1,32,6.1
0,1,68,4.6
0,3,70,4.7
0,3,113,4.7
0,1,57,5.2
0,5,82,4.2
0,3,40,4.7
0,2,58,4
0,3,46,4.1
0,1,70,4.8
0,2,55,5.8
0,4,75,4.3
0,3,58,3.1
0,3,44,4.2
0,1,39,3.7
0,1,36,3.6
0,2,50,5.2
0,1,43,4.1
0,1,22,6.3
0,2,21,5.7
0,1,31,4.4
0,2,43,5.4
0,1,36,6.3
0,1,3,55.7
0,7,195,7.6
0,7,284,8.3
0,6,242,8.3
0,3,235,8.7
1,16,499,7.6
0,6,236,8.9
0,12,331,9.8
0,9,235,9.4
0,7,245,9.6
0,1,126,10.1
0,4,115,12.5
0,3,93,11.4
0,6,142,11.3
0,3,101,10.4
0,2,147,10.6
0,1,130,10.1
0,4,110,11.2
0,1,80,10.5
0,3,96,11.6
0,2,57,12.1
0,1,55,17.4
0,1,90,22
0,3,54,21.5
0,3,94,14.2
0,4,92,14.3
0,1,43,16.3
0,1,33,18.3
0,1,91,16.6
0,1,59,14.3
0,2,76,13.8
0,1,89,13.3
0,3,138,13.1
0,4,136,10.2
0,11,254,8.9
0,6,212,9.3
0,5,170,9.2
1,11,266,8.5
0,4,234,7.7
0,33,621,5.6
0,12,263,8
0,8,295,8.3
0,10,385,7.2
1,12,514,7.4
1,40,1635,6.7
1,28,1320,6.5
1,186,2573,1.9
1,21,444,3.5
0,7,169,9.7
0,4,174,10.4
1,12,228,9.5
1,67,1682,5.3
1,33,2405,5.6
0,74,1641,5.4
1,48,1126,5.5
0,51,1528,5.2
1,25,1144,5.5
0,16,660,7.8
1,28,910,6.7
0,33,960,6.6
0,22,863,7.3
0,15,687,8.3
1,15,600,8.6
0,28,1355,7.6
1,11,780,8.3
0,1,4,6
0,3,72,5.6
0,2,55,4.8
0,1,53,5.7
0,3,94,5
0,2,78,4.9
0,3,121,4.9
0,1,71,5
0,1,68,6.2
0,1,71,6
0,2,92,5.3
0,2,125,5.3
0,3,66,5.7
0,3,69,5.3
0,2,72,5.8
0,1,73,5.8
0,2,82,6
0,1,61,5.9
0,2,83,6.4
0,1,67,6.7
0,1,67,7.2
0,3,80,7
0,2,94,7
0,2,89,7.2
0,1,60,8.8
0,2,70,7.2
0,3,103,6.5
0,1,47,7.9
0,3,79,7.6
0,2,56,6.8
0,1,95,5.9
0,1,53,6.4
0,1,43,6.9
0,2,32,6.9
0,2,61,7.1
0,3,91,5.8
0,3,93,5.6
0,2,66,5.2
0,1,13,12.5
0,1,24,13.2
0,1,19,7.9
0,2,30,9.5
0,1,3,12
0,2,3,9.3
0,1,7,6
0,1,4,5.8
0,2,7,6
0,1,12,3.7
0,1,15,3.7
0,1,19,8.7
0,1,17,11.4
0,3,15,7.9
0,2,19,7.6
0,3,18,5.5
0,4,24,7.4
0,1,14,5.1
0,1,19,5.3
0,3,38,5.8
0,2,16,7.5
0,1,11,7.3
0,2,28,8.9
0,1,16,8.8
0,2,16,9.1
0,1,17,7.8
0,1,18,7.5
0,1,18,6
0,2,30,5.7
0,1,15,6.6
0,3,35,7.7
0,2,19,7.6
0,1,28,7.7
0,1,12,9.5
0,1,12,7.9
0,3,18,7.8
0,1,25,9.4
0,1,17,8.5
1,2,17,8.8
0,2,15,8.7
0,2,20,6.3
0,2,24,6
0,3,25,6.4
0,2,23,4.8
0,2,24,5.7
0,1,21,6.2
0,1,21,5.4
0,3,38,5.6
0,1,35,5.2
0,2,31,6.1
0,1,16,6.3
0,1,29,3.4
0,1,15,5.5
0,1,29,7.4
0,4,32,5.5
1,2,32,6.3
0,3,37,6
0,1,15,6
0,1,15,5.3
0,2,25,5.9
0,2,27,7.1
0,4,27,6.7
0,3,29,6
0,1,30,6.4
0,2,25,7.6
0,3,40,6.4
0,1,34,7.5
0,1,26,6.2
1,3,24,5.9
0,1,31,5.4
0,1,23,4.9
0,2,40,5.7
0,2,20,5.5
0,5,34,5.2
0,1,35,4.7
0,1,33,5.2
0,1,39,6.4
0,2,4,5.8
0,1,12,3.9
0,1,4,3.3
0,1,4,3.3
0,1,5,4
0,1,3,5.3
0,3,18,4.6
0,1,4,5.5
0,1,1,5
0,3,6,5.5
0,1,3,4
0,1,14,6.8
1,3,4,5.3
0,1,5,5.8
0,1,7,6.1
0,2,22,4.4
0,1,18,4.9
0,1,12,4.3
0,1,14,6.5
0,1,10,6.4
0,1,16,6.7
0,1,19,5.4
0,3,17,3.7
0,1,17,4.9
0,1,5,4.4
0,1,9,4.8
0,1,8,6.5
0,1,3,17
0,1,3,17
0,2,56,7.5
0,1,84,6.9
0,2,100,7.8
0,2,31,8.4
0,2,66,9.1
0,3,59,9
0,2,11,10.3
0,2,50,9
0,2,75,7.4
0,2,74,7.7
0,2,87,8.2
0,2,67,8.4
0,3,101,8.3
0,3,120,8.9
0,3,63,9.1
0,3,69,8.6
0,2,73,7.3
0,5,85,7.9
0,3,80,9
0,1,50,8.9
0,1,35,9.3
0,1,31,10.3
0,1,21,9.2
0,2,36,10.1
0,1,13,10.8
0,1,15,12.1
0,1,13,9.9
0,3,10,14.6
0,2,24,10.7
0,4,49,10.1
1,2,54,10.3
0,2,60,8.7
0,2,41,9.6
0,4,96,8.7
0,3,109,8.9
0,2,105,8.3
0,4,136,8.3
0,3,104,8.2
0,2,104,7.3
0,5,162,7.2
0,6,235,5.5
0,2,24,9.8
0,8,139,6.4
0,1,66,8.2
0,1,55,8.5
0,3,57,9.9
0,3,96,7.8
0,3,83,7.3
0,3,112,6.5
0,2,81,6.8
0,3,150,6.1
0,5,131,6.9
0,9,125,7.5
0,3,94,9.3
0,3,77,8
0,4,129,6.9
0,6,129,6.8
0,1,121,6.8
0,6,128,7.9
1,1,96,7.4
0,4,147,4.5
0,7,134,3.7
0,12,218,4.3
0,11,147,4.8
0,7,203,4.3
0,2,121,4.4
0,11,309,5.2
0,6,176,5.7
0,2,26,5
0,1,24,4.6
0,1,34,5.2
0,1,18,6
0,4,25,1.7
0,1,39,1.7
0,4,26,1.7
0,1,16,1.7
0,3,16,1.7
0,1,13,1.8
0,1,11,1
0,1,9,1.3
0,1,11,1.7
0,1,21,1.4
0,3,13,1.5
0,1,8,1.5
1,3,16,1.3
0,2,9,1.7
0,1,10,1.2
0,1,28,1.4
0,4,11,1.7
0,1,10,1.7
0,1,13,2.5
0,1,12,3.3
0,3,18,1.7
0,1,10,2.2
0,1,6,2.2
0,1,7,3.4
0,1,17,3.2
0,1,14,1.4
0,1,58,1.4
0,1,29,2.4
0,2,58,6.9
0,1,33,4.8
0,1,49,4.8
0,1,38,5.9
0,4,64,7.1
0,2,44,6.2
0,1,22,6.4
0,3,63,6.1
0,6,72,6.8
0,1,68,5.8
0,4,128,6.5
0,1,65,6.7
0,1,42,6.9
0,1,43,7
0,1,80,6.2
1,1,78,5.2
0,3,76,2.5
0,2,132,2.4
0,7,136,2.4
1,3,44,2
0,2,61,1.3
0,2,49,1.4
0,3,45,1.4
0,2,44,1.4
0,3,74,1.3
0,6,53,1.3
0,1,65,1.7
0,2,57,1.5
0,1,57,1.9
0,1,46,1.5
0,1,37,1.6
0,2,55,1.4
0,6,51,1.5
0,1,27,2.1
0,2,33,2.5
0,2,51,2
0,2,30,2.3
0,1,53,2.1
0,2,53,1.8
0,2,47,1.4
0,4,57,1.5
0,3,45,2.1
0,1,33,2.1
0,3,55,1.2
0,4,44,1.1
0,2,37,1.5
1,2,48,1.7
0,2,31,1.2
0,1,49,1.5
0,1,42,1.1
0,2,52,1.5
0,1,35,1.3
0,3,33,1.2
0,1,52,1.2
0,2,44,1.1
0,3,25,2.6
0,1,36,3
0,1,33,4.3
0,1,36,6
0,1,46,3.2
0,2,83,3.7
0,1,27,2.6
0,1,35,2.6
0,1,24,3.1
0,1,20,3.8
0,1,20,3.8
0,1,32,3.4
0,2,3,2.3
0,2,3,2
0,1,4,2.5
0,1,5,1.2
0,1,2,1
0,1,2,2
0,1,8,1.1
0,1,5,1.2
0,1,36,1.1
0,2,2,1
0,1,5,1.6
0,1,6,1
0,1,4,1.8
0,79,1055,1.7
0,83,1109,1.8
1,62,1239,1.9
0,69,1020,1.7
0,67,978,1.9
1,67,953,1.8
1,75,923,1.6
0,46,880,1.8
0,60,931,1.9
1,46,945,2.1
1,63,1087,1.9
0,56,1037,2.1
1,30,1037,2.4
0,36,875,2.6
1,46,782,2.4
0,44,739,2.5
1,63,951,2.4
0,55,1070,2.4
1,46,789,2.1
1,38,802,2.3
0,43,728,1.4
0,35,777,1.1
0,25,570,1.7
1,38,773,2.7
1,46,992,1.7
0,53,1012,1.3
1,32,686,1.8
0,30,745,1.9
1,28,664,1.9
0,31,654,1.3
0,30,521,2
0,23,616,2
0,18,505,2.2
0,10,513,2.1
0,15,587,2.1
0,18,528,2.1
0,16,366,2.3
0,29,500,1.9
0,31,587,2
0,16,449,2.5
0,15,512,2.4
1,14,445,2.4
0,11,370,2.5
0,11,343,1.9
1,18,466,1.7
0,11,411,1.7
1,28,432,1.6
1,22,444,1.5
0,15,561,1.4
1,15,407,1.3
0,20,383,1.1
1,10,422,1
1,7,430,1.1
0,9,367,1
0,9,462,1.1
0,13,448,1
0,14,397,1
0,5,225,1
0,14,382,1
0,18,579,1
0,9,529,1
0,12,459,1
0,7,389,1
0,8,439,1.1
0,19,300,1.1
0,19,435,1
0,14,424,1.1
0,8,402,1.1
0,13,364,1.1
0,9,317,1
0,7,299,1.1
0,8,229,1.2
0,5,287,1.2
0,5,393,1.3
1,15,396,1.1
0,4,430,1.1
0,4,225,1.1
0,3,266,1.1
0,6,275,1
0,9,293,1
0,7,308,1
0,11,343,1.2
0,6,212,1.5
0,4,245,1.3
0,5,301,1
0,12,230,1
0,3,294,1
0,4,274,1.1
0,4,447,1
1,3,458,1.1
0,1,1,2
0,1,2,2
0,1,9,1.9
0,1,1,1
0,1,2,1
0,2,2,1
0,1,8,1.1
0,1,1,1
0,1,3,2
0,1,1,2
0,1,1,1
0,1,2,1
0,1,2,5
0,1,2,9
0,1,1,4
0,3,11,3.2
0,2,4,1.8
0,2,7,2.1
0,1,3,2.3
0,1,2,5
0,1,2,3
0,1,5,5.4
0,1,4,6
0,3,31,1
0,3,22,1.2
0,9,48,1
0,4,27,1
0,7,27,1.1
0,6,15,1.2
0,9,25,1
0,8,25,1.2
0,7,19,1.3
0,7,27,1.4
0,7,37,1.2
0,4,17,1.2
0,3,11,4
0,2,8,6
0,1,7,4.7
0,1,14,3.7
0,1,7,3.1
0,6,14,1.4
0,6,19,1
0,2,11,1
0,7,55,1.2
0,1,12,6.6
0,4,17,7.4
0,1,10,5.8
0,2,9,7.8
0,2,9,5.9
0,1,22,7.4
0,2,13,5.3
0,1,9,7.8
0,3,12,5.6
0,1,14,3.5
0,2,18,3.1
1,2,14,2.5
0,2,9,2.6
0,3,15,1.7
0,2,12,2.6
0,4,10,2.2
0,2,9,2.4
0,1,6,3.5
0,2,11,2.2
0,3,4,2.3
0,1,9,2.4
0,1,2,2
0,2,9,2.7
0,5,23,2.7
0,2,11,4.5
1,5,15,3.7
0,1,5,2.6
0,2,8,3.4
0,1,5,2.6
0,3,10,2
0,1,6,1.8
0,1,4,1.8
0,1,5,4.6
0,2,11,1.5
0,1,5,2.8
0,2,10,2.1
0,2,7,1.3
0,2,7,1.1
0,1,5,1.4
0,4,11,1
0,2,13,1.1
0,5,9,1
0,2,6,3
0,2,244,5.5
0,6,206,6.3
0,5,246,4.4
0,5,240,5
0,3,266,4.6
0,3,281,4.7
0,7,398,3.4
0,4,261,3.1
0,10,410,3.6
0,12,520,3.8
0,10,413,2.8
0,5,630,3
1,1,134,9.6
0,3,578,2.8
0,3,508,3.5
0,3,330,3.7
0,6,481,3.4
0,7,483,3.3
0,3,272,4.4
0,1,219,5.3
0,1,193,3.8
0,6,410,3.7
0,3,184,5
0,4,206,7
0,2,213,5.8
0,2,235,6.5
0,1,176,7.2
0,4,167,7.3
0,1,89,7.6
0,3,71,8.2
0,2,131,7.7
0,1,89,6.7
0,2,62,7.3
0,2,74,7.1
0,3,87,6.6
0,1,79,7.1
0,3,112,7.2
0,1,77,6.6
0,1,89,7.3
0,2,106,6.8
0,3,196,4.6
0,2,115,5.4
0,1,124,6.2
0,1,77,7.2
0,1,100,6.8
0,3,81,5.5
0,5,94,5
0,2,163,3.2
0,7,205,2.6
0,9,391,3.4
0,3,130,3.6
0,6,128,3.7
0,11,215,3.5
0,11,166,3.3
0,10,219,3.2
1,6,230,3.1
0,4,127,5.6
0,3,87,5.6
0,2,66,7.2
0,2,65,8
0,2,84,7.8
0,1,43,8.2
0,4,49,8.2
0,1,34,7.6
0,3,51,10.1
0,1,61,7.4
0,1,49,7.6
0,3,33,6.6
0,2,48,6.5
0,1,30,8.6
0,3,23,7
0,2,29,3.8
0,5,66,4.3
0,2,37,4.6
0,3,47,3.7
0,2,113,4.5
0,1,43,5.2
0,1,6,61.5
0,1,1,72
0,2,2,2
0,1,5,1.6
0,1,5,1
0,1,2,3
0,1,4,1.3
0,2,9,2.2
0,1,5,1.4
0,1,1,2
0,1,2,2.5
0,1,35,3
0,3,34,3.9
0,1,36,4.5
0,2,49,3.7
0,1,53,3.5
0,4,49,4.3
0,4,10,4.3
0,1,13,4.8
0,2,30,4.4
0,1,33,4
0,1,26,3.9
0,1,23,5.4
0,1,36,3.7
0,1,27,5.9
0,2,31,4.3
0,1,30,5.3
0,1,38,4.3
0,4,53,3.9
0,2,65,3.1
0,3,69,3.1
0,1,47,4.4
0,1,51,3.3
0,3,40,3.7
0,1,23,4
0,2,34,3.4
0,4,67,3.9
1,4,55,3.5
0,3,66,2.9
0,4,45,4.2
1,3,60,3.5
0,4,44,3.3
0,2,53,4.2
0,3,64,3.1
0,1,48,4.2
0,2,39,4
0,1,49,6.3
0,1,64,4.9
0,1,53,4.1
0,2,37,3.8
0,2,50,4.1
0,1,54,4
1,3,59,5.2
0,2,121,1.6
0,5,141,2.2
0,9,128,1.9
1,11,131,1.5
1,7,140,1.8
0,5,120,1.8
0,11,163,1.7
0,6,130,1.9
1,10,182,1.5
0,1,131,1.9
0,11,150,1.9
0,5,185,2
0,2,157,1.8
0,3,186,1.8
0,2,160,1.7
0,3,136,1.7
0,6,190,2
0,5,200,1.7
0,2,154,1.9
0,5,158,1.9
0,2,184,1.9
0,5,158,1.9
1,5,133,1.9
0,5,161,2.1
1,9,154,1.8
0,5,97,1.7
0,1,111,1.8
0,5,100,1.8
0,3,105,1.9
0,4,108,2.4
0,12,155,2
0,3,138,2.2
1,5,149,2.1
0,3,131,2.2
0,4,170,2
0,5,129,2
0,2,98,2.2
0,2,100,2
0,2,93,1.9
0,3,115,2.3
0,1,2,1
0,1,2,1
0,1,86,4
0,2,55,2.5
0,1,77,2.9
0,1,64,3.3
0,1,86,2.3
0,1,55,3
0,1,45,3.3
0,2,39,3.5
0,2,64,3.7
0,1,66,3.4
0,1,53,2.9
0,2,54,3
0,1,29,3.8
0,1,12,4.3
0,1,28,3.6
0,2,16,1.6
0,1,19,1.3
0,1,22,1.2
0,1,13,2.2
0,1,18,1.6
0,1,12,1.5
0,1,16,1.6
0,1,8,2
0,1,19,1.8
0,1,10,2.9
0,1,2,2.5
1,1,2,3.5
0,1,3,1.3
1,2,9,1.8
0,1,1,1
0,1,1,1
0,1,2,1
0,1,2,1
0,1,1,1
0,1,6,1.7
0,1,7,1.9
0,1,11,2.1
0,1,5,2.6
0,1,7,9
0,1,11,1.6
0,1,6,1.5
0,1,9,1.1
0,1,17,1.6
0,1,13,1.2
0,2,25,1.5
0,1,11,1.5
0,1,7,2.3
0,1,3,1.3
0,1,8,1.8
0,1,2,1.5
0,1,16,2.3
0,1,19,2.2
0,1,16,1.8
0,1,10,1.8
0,1,1,9
0,2,14,3.6
0,1,21,1.4
0,1,16,2.9
0,1,8,1
0,1,12,1.1
0,1,5,1.8
0,1,8,1.3
0,1,15,1.2
1,1,8,2.5
0,1,12,1.5
0,1,8,1
0,1,11,2.3
0,1,8,1.1
0,1,9,1.7
0,1,6,1
0,1,5,1
0,2,12,1.3
0,4,20,2.2
0,1,10,1.3
0,1,20,2
0,1,32,1.1
0,1,11,1.2
0,2,19,2.2
0,1,9,1.6
0,1,15,1.8
0,1,11,2
0,1,6,2
0,1,1,1
0,1,13,1.3
0,1,4,2
0,1,2,3.5
0,1,2,4.5
0,1,1,3
0,1,1,2
0,1,2,18.5
0,1,3,8.7
0,2,13,2.7
0,2,4,2.5
0,2,15,4.8
0,2,6,5
0,3,7,6.3
0,1,3,6
0,1,6,8.8
0,1,5,8.6
0,1,16,7.9
0,1,9,6.1
0,2,10,6.5
0,1,9,5.3
0,1,13,6.8
0,1,4,7
0,1,2,6
0,1,9,5.1
0,1,3,5.7
0,1,7,2.4
0,1,8,3.3
0,1,4,3
0,1,3,2.7
0,1,2,27
0,1,4,3.5
0,2,3,1
0,1,1,6
0,1,5,2.2
0,1,1,2
0,1,4,4.5
0,1,9,2.4
0,2,3,2.3
0,1,5,2.2
0,1,4,1.3
0,1,5,2.2
0,1,2,1
0,1,4,1.3
0,1,2,1
0,2,5,1.8
0,1,3,2
0,2,4,5.3
0,1,4,2
0,2,3,2.3
0,2,18,2.6
0,2,5,1.8
0,1,1,2
0,1,6,1.5
0,2,4,1.3
1,1,9,1.9
0,1,4,5
0,1,2,2.5
0,1,7,2.9
0,1,6,2.3
0,1,15,2.1
0,1,9,2.7
0,3,20,2.8
0,1,13,2.6
0,1,5,3.8
0,2,6,3.5
0,1,3,3.7
0,1,2,2
0,1,1,7
0,1,6,3.5
0,1,6,3.7
0,3,11,3.6
0,1,9,4
0,1,6,3.3
1,6,12,2.8
0,1,2,3.5
0,1,3,2.3
0,1,3,2
0,1,1,2
1,3,6,2
0,2,4,1.8
0,2,3,2.3
0,1,5,1.6
0,3,6,1.3
0,1,1,4
0,1,1,2
0,1,1,2
0,1,1,2
0,1,4,2.3
0,1,1,1
0,1,3,2
0,1,1,1
0,1,1,1
0,2,3,1
0,1,1,1
0,1,2,7
0,1,4,7
0,1,17,17.5
0,1,11,9.2
0,1,6,9.7
0,1,8,6.9
0,1,19,2.8
0,1,12,2.4
0,1,12,3.2
0,1,11,3.6
0,1,13,3.2
0,1,18,3.7
0,1,8,3.5
0,1,21,2.7
0,1,23,3
0,1,3,8.7
0,2,13,1.5
0,6,23,2
0,1,10,1.9
0,1,6,1
0,4,38,4
0,1,12,1
0,1,4,1
0,3,21,3.5
0,1,3,1.7
0,2,14,6.2
0,3,21,1.7
0,2,5,2.6
0,1,28,2
0,1,15,3
0,1,2,1
0,2,12,2.5
0,1,7,6.4
0,1,23,6
0,1,4,2.8
0,1,3,3.3
0,1,11,3
0,1,74,31.7
0,2,81,32.5
0,1,25,29.9
0,2,21,1
0,3,21,1
0,3,35,1
0,4,22,1
0,5,38,1.1
0,2,18,1
0,2,23,1.1
0,2,22,1.2
0,2,12,1
0,5,49,1
0,3,34,1.1
0,1,26,1
0,2,35,1.1
0,1,27,1
0,3,44,1.1
0,1,11,1.2
1,3,35,1
1,1,10,1
0,1,29,1.1
1,2,25,1
0,1,27,1
0,1,12,1.2
0,1,19,1.2
0,3,35,1
1,3,31,1
0,1,11,1.1
0,4,7,1.1
1,1,32,1.3
0,1,6,1
0,3,22,1
0,2,22,1
0,2,16,1
1,1,2,1
0,1,18,1.1
1,1,17,1.1
0,1,14,1
0,3,13,1
0,2,8,1
0,3,9,1.4
0,3,13,1
0,1,68,1
0,1,8,1
0,1,4,1
0,1,14,1
0,1,18,1.1
0,3,24,1
0,2,12,1
0,1,19,1
0,2,21,1.1
0,3,28,1.1
0,3,18,1
0,1,5,1
0,2,17,1
0,2,10,1
0,1,17,1
0,1,12,1
0,1,11,1
0,2,23,1
0,1,13,1.5
0,1,3,1
0,1,15,1
0,1,10,1
0,1,5,1
1,2,14,1
0,2,9,1.6
0,1,4,1
0,1,3,1.3
0,1,7,1.3
0,1,5,1.4
0,1,9,1
0,1,1,1
0,1,8,1.1
0,1,3,1.3
0,3,7,1
0,1,3,1
0,1,7,1.1
0,1,5,1
0,1,68,38.7
0,1,12,1.8
0,1,26,1.3
0,1,13,1.2
0,1,6,1
0,1,10,1
0,1,12,1.2
0,1,7,2
0,1,13,1.5
0,2,22,1.5
0,1,9,1.6
0,1,8,1.1
0,1,18,1.5
0,1,23,1.2
0,1,45,2
0,1,14,1.8
0,1,41,1.3
1,1,48,1.4
0,1,17,1.6
0,1,13,1.2
0,1,15,1.6
0,1,11,1.1
0,2,6,1.5
0,1,20,2.5
0,1,9,1.8
0,2,8,4.4
0,1,9,1.3
0,1,8,1.4
0,1,19,15.2
0,1,10,11.6
0,1,11,11.6
0,1,32,8
0,4,49,6.4
0,1,101,9.2
0,1,43,7.7
0,2,45,6.6
0,1,55,6.5
0,1,46,7.8
0,2,34,6.9
0,1,38,6.9
0,1,40,7.9
0,2,35,8.8
0,1,44,7.8
0,1,30,7.7
1,2,60,7.7
0,1,58,7.6
0,1,38,8.1
0,3,32,8.1
0,1,56,6.9
0,1,47,7
0,2,60,6.8
0,2,80,7.2
0,1,90,6.3
0,1,51,7.7
0,1,31,6.6
0,1,55,6.1
0,1,37,7.3
0,1,40,7.8
0,1,13,8.8
0,1,30,7.4
0,1,20,8
0,2,18,8.3
0,1,16,8.3
0,1,39,10.8
0,1,8,14.6
0,1,63,7.9
0,1,34,9.1
0,1,39,8.3
0,4,62,2.4
0,5,67,2.4
0,4,83,2.1
0,2,49,2.7
0,4,38,1.9
0,2,21,4
0,26,417,3.5
0,4,110,3.3
0,1,25,1.4
0,2,45,3
0,5,64,1.8
0,4,46,3.5
1,1,13,2.3
0,6,30,2.3
0,2,22,3.4
0,1,13,7.2
0,1,8,7.5
0,2,14,6.1
0,1,36,2
0,1,9,4.2
0,3,39,2.3
0,3,49,1.5
0,3,27,1.9
0,2,33,2.1
0,2,13,1.5
0,1,25,1.7
0,1,13,2.1
0,1,21,2
0,1,16,2.9
0,1,10,2.5
0,1,12,3.2
0,4,23,2.4
0,1,2,7.5
0,1,8,6
0,2,11,5.5
0,1,12,4.3
0,2,25,2.2
0,3,22,3.7
0,2,16,1.8
0,2,28,2.1
0,1,29,2
0,3,30,2.5
0,6,41,1.6
0,1,31,2.1
0,4,87,2.2
0,2,64,2.1
0,3,65,2.2
0,4,86,2.4
0,11,122,2.1
0,5,114,2.5
0,7,74,3.1
1,9,144,3.3
0,1,104,5
0,2,44,4.9
0,3,67,4.3
0,2,33,3.2
0,5,78,3.6
0,2,50,3.6
0,3,76,4.5
0,1,56,4.8
0,3,90,4.6
0,1,86,4.9
1,7,113,5.2
0,5,114,3.1
0,8,185,3.9
1,5,130,4.9
0,5,137,4.8
0,6,80,5.3
0,9,393,3.1
0,3,370,2.8
